"foc0" "g1" "ninecode"
0.434452056884766 0.565547943115234 176124666
0.434452056884766 0.565547943115234 176124870
0.275043487548828 0.724956512451172 176124871
0.275043487548828 0.724956512451172 176124872
0.275043487548828 0.724956512451172 176124873
0.275043487548828 0.724956512451172 176124874
0.5076904296875 0.4923095703125 176124890
0.5076904296875 0.4923095703125 176124891
0.5076904296875 0.4923095703125 176124892
0.5076904296875 0.4923095703125 176124893
0.434452056884766 0.565547943115234 196195803
0.434452056884766 0.565547943115234 196195804
0.491786956787109 0.508213043212891 196195871
0.440315246582031 0.559684753417969 196195874
0.265144348144531 0.734855651855469 224130419
0.401748657226562 0.598251342773438 224130431
0.378692626953125 0.621307373046875 224130432
0.401748657226562 0.598251342773438 224130433
0.481575012207031 0.518424987792969 224130437
0.481575012207031 0.518424987792969 224130438
0.374847412109375 0.625152587890625 224130439
0.205162048339844 0.794837951660156 224130440
0.450653076171875 0.549346923828125 224130442
0.389194488525391 0.610805511474609 224130443
0.480567932128906 0.519432067871094 224130444
0.470375061035156 0.529624938964844 224130445
0.540145874023438 0.459854125976562 224130446
0.568290710449219 0.431709289550781 224130447
0.568290710449219 0.431709289550781 224130448
0.440315246582031 0.559684753417969 224130450
0.440315246582031 0.559684753417969 224130451
0.491786956787109 0.508213043212891 224130452
0.491786956787109 0.508213043212891 224130454
0.326972961425781 0.673027038574219 224130458
0.326972961425781 0.673027038574219 224130459
0.511383056640625 0.488616943359375 224130467
0.511383056640625 0.488616943359375 224130468
0.511383056640625 0.488616943359375 224130469
0.312263488769531 0.687736511230469 224130474
0.312263488769531 0.687736511230469 224130475
0.312263488769531 0.687736511230469 224130476
0.312263488769531 0.687736511230469 224130477
0.451457977294922 0.548542022705078 224130478
0.451457977294922 0.548542022705078 224130479
0.265144348144531 0.734855651855469 224130483
0.265144348144531 0.734855651855469 224130484
0.265144348144531 0.734855651855469 224130485
0.320125579833984 0.679874420166016 224130486
0.4097900390625 0.5902099609375 224130487
0.442005157470703 0.557994842529297 224130488
0.442005157470703 0.557994842529297 224130489
0.481575012207031 0.518424987792969 224130566
0.409099578857422 0.590900421142578 224130582
0.409099578857422 0.590900421142578 224130583
0.540145874023438 0.459854125976562 224130829
0.568290710449219 0.431709289550781 224130830
0.568290710449219 0.431709289550781 224130831
0.389194488525391 0.610805511474609 224130834
0.389194488525391 0.610805511474609 224130835
0.389194488525391 0.610805511474609 224130836
0.389194488525391 0.610805511474609 224130837
0.481575012207031 0.518424987792969 224130844
0.481575012207031 0.518424987792969 224130845
0.480567932128906 0.519432067871094 224130846
0.480567932128906 0.519432067871094 224130847
0.378692626953125 0.621307373046875 224130849
0.378692626953125 0.621307373046875 224130850
0.378692626953125 0.621307373046875 224130851
0.378692626953125 0.621307373046875 224130893
0.378692626953125 0.621307373046875 224130894
0.378692626953125 0.621307373046875 224130895
0.378692626953125 0.621307373046875 224130896
0.481575012207031 0.518424987792969 226189009
0.481575012207031 0.518424987792969 226189010
0.481575012207031 0.518424987792969 226189011
0.481575012207031 0.518424987792969 226189012
0.417575836181641 0.582424163818359 226189022
0.417575836181641 0.582424163818359 226189023
0.375339508056641 0.624660491943359 226189025
0.375339508056641 0.624660491943359 226189026
0.375339508056641 0.624660491943359 226189027
0.361255645751953 0.638744354248047 226189029
0.361255645751953 0.638744354248047 226189030
0.307777404785156 0.692222595214844 226189034
0.307777404785156 0.692222595214844 226189035
0.307777404785156 0.692222595214844 226189036
0.307777404785156 0.692222595214844 226189037
0.409358978271484 0.590641021728516 226189039
0.528781890869141 0.471218109130859 226189051
0.528781890869141 0.471218109130859 226189052
0.475303649902344 0.524696350097656 226189053
0.528781890869141 0.471218109130859 226189054
0.378692626953125 0.621307373046875 226189066
0.378692626953125 0.621307373046875 226189067
0.378692626953125 0.621307373046875 226189068
0.378692626953125 0.621307373046875 226189069
0.481575012207031 0.518424987792969 226189077
0.481575012207031 0.518424987792969 226189078
0.481575012207031 0.518424987792969 226189079
0.481575012207031 0.518424987792969 226189080
0.361255645751953 0.638744354248047 226189081
0.361255645751953 0.638744354248047 226189082
0.361255645751953 0.638744354248047 226189083
0.361255645751953 0.638744354248047 226189084
0.375339508056641 0.624660491943359 226189088
0.375339508056641 0.624660491943359 226189089
0.417575836181641 0.582424163818359 226189095
0.409358978271484 0.590641021728516 226189103
0.409358978271484 0.590641021728516 226189104
0.409358978271484 0.590641021728516 226189105
0.409358978271484 0.590641021728516 226189106
0.307777404785156 0.692222595214844 226189111
0.307777404785156 0.692222595214844 226189112
0.307777404785156 0.692222595214844 226189113
0.307777404785156 0.692222595214844 226189114
0.528781890869141 0.471218109130859 226189119
0.528781890869141 0.471218109130859 226189120
0.475303649902344 0.524696350097656 226189121
0.4193115234375 0.5806884765625 226189122
0.4193115234375 0.5806884765625 226189124
0.423076629638672 0.576923370361328 226189137
0.423076629638672 0.576923370361328 226189138
0.375339508056641 0.624660491943359 226189139
0.481575012207031 0.518424987792969 226189144
0.361255645751953 0.638744354248047 226189146
0.361255645751953 0.638744354248047 226189147
0.378692626953125 0.621307373046875 226189148
0.378692626953125 0.621307373046875 226189150
0.481575012207031 0.518424987792969 226189158
0.481575012207031 0.518424987792969 226189160
0.481575012207031 0.518424987792969 226189161
0.204559326171875 0.795440673828125 226189240
0.204559326171875 0.795440673828125 226189241
0.3018798828125 0.6981201171875 226189323
0.3018798828125 0.6981201171875 226189324
0.409099578857422 0.590900421142578 226189332
0.409099578857422 0.590900421142578 226189333
0.409099578857422 0.590900421142578 226189334
0.409099578857422 0.590900421142578 226189335
0.414600372314453 0.585399627685547 226189336
0.414600372314453 0.585399627685547 226189337
0.204559326171875 0.795440673828125 226189383
0.204559326171875 0.795440673828125 226189384
0.204559326171875 0.795440673828125 226189385
0.204559326171875 0.795440673828125 226189386
0.409099578857422 0.590900421142578 226189400
0.409099578857422 0.590900421142578 226189401
0.409099578857422 0.590900421142578 226189402
0.409099578857422 0.590900421142578 226189403
0.375339508056641 0.624660491943359 226189404
0.375339508056641 0.624660491943359 226189406
0.409099578857422 0.590900421142578 226189445
0.375339508056641 0.624660491943359 226189471
0.375339508056641 0.624660491943359 226189472
0.375339508056641 0.624660491943359 226189473
0.375339508056641 0.624660491943359 226189474
0.302848815917969 0.697151184082031 243185044
0.236995697021484 0.763004302978516 243185309
0.204559326171875 0.795440673828125 243185351
0.204559326171875 0.795440673828125 243185352
0.315887451171875 0.684112548828125 243185402
0.441652297973633 0.558347702026367 172168142
0.441652297973633 0.558347702026367 172168143
0.494813919067383 0.505186080932617 176124829
0.454221725463867 0.545778274536133 196195870
0.454221725463867 0.545778274536133 196195872
0.475934982299805 0.524065017700195 224130401
0.355100631713867 0.644899368286133 224130420
0.300119400024414 0.699880599975586 224130421
0.355100631713867 0.644899368286133 224130422
0.494813919067383 0.505186080932617 224130427
0.494813919067383 0.505186080932617 224130428
0.494813919067383 0.505186080932617 224130429
0.494813919067383 0.505186080932617 224130430
0.454221725463867 0.545778274536133 224130453
0.488740921020508 0.511259078979492 224130463
0.488740921020508 0.511259078979492 224130464
0.475934982299805 0.524065017700195 224130470
0.475934982299805 0.524065017700195 224130471
0.475934982299805 0.524065017700195 224130472
0.426942825317383 0.573057174682617 224130473
0.355100631713867 0.644899368286133 224130480
0.355100631713867 0.644899368286133 224130481
0.355100631713867 0.644899368286133 224130482
0.441652297973633 0.558347702026367 224130490
0.47978401184082 0.52021598815918 224130498
0.477783203125 0.522216796875 224130520
0.477783203125 0.522216796875 224130521
0.411369323730469 0.588630676269531 224130522
0.411369323730469 0.588630676269531 224130523
0.411369323730469 0.588630676269531 224130524
0.411369323730469 0.588630676269531 224130525
0.430652618408203 0.569347381591797 224130532
0.430652618408203 0.569347381591797 224130533
0.430652618408203 0.569347381591797 224130534
0.441089630126953 0.558910369873047 224130539
0.473178863525391 0.526821136474609 224130540
0.473178863525391 0.526821136474609 224130541
0.419023513793945 0.580976486206055 224130548
0.419023513793945 0.580976486206055 224130549
0.419023513793945 0.580976486206055 224130550
0.419023513793945 0.580976486206055 224130551
0.194597244262695 0.805402755737305 224130561
0.194597244262695 0.805402755737305 224130562
0.194597244262695 0.805402755737305 224130563
0.482288360595703 0.517711639404297 224130567
0.37830924987793 0.62169075012207 224130568
0.37830924987793 0.62169075012207 224130569
0.483283996582031 0.516716003417969 224130577
0.483283996582031 0.516716003417969 224130578
0.483283996582031 0.516716003417969 224130579
0.483283996582031 0.516716003417969 224130580
0.477783203125 0.522216796875 224130581
0.430133819580078 0.569866180419922 224130586
0.418125152587891 0.581874847412109 224130587
0.418125152587891 0.581874847412109 224130588
0.469566345214844 0.530433654785156 224130589
0.418125152587891 0.581874847412109 224130590
0.430652618408203 0.569347381591797 224130591
0.430652618408203 0.569347381591797 224130592
0.411369323730469 0.588630676269531 224130593
0.411369323730469 0.588630676269531 224130594
0.411369323730469 0.588630676269531 224130595
0.444843292236328 0.555156707763672 224130599
0.426342010498047 0.573657989501953 224130600
0.350069046020508 0.649930953979492 224130825
0.350069046020508 0.649930953979492 224130826
0.363924026489258 0.636075973510742 224130827
0.479852676391602 0.520147323608398 224130828
0.450441360473633 0.549558639526367 224130839
0.450441360473633 0.549558639526367 224130840
0.47978401184082 0.52021598815918 224130848
0.494813919067383 0.505186080932617 224130852
0.494813919067383 0.505186080932617 224130854
0.494813919067383 0.505186080932617 224130855
0.286020278930664 0.713979721069336 224130865
0.307226181030273 0.692773818969727 224130869
0.307226181030273 0.692773818969727 224130870
0.194597244262695 0.805402755737305 224130871
0.194597244262695 0.805402755737305 224130872
0.194597244262695 0.805402755737305 224130873
0.194597244262695 0.805402755737305 224130874
0.475934982299805 0.524065017700195 224130897
0.475934982299805 0.524065017700195 224130898
0.475934982299805 0.524065017700195 224130899
0.457155227661133 0.542844772338867 224130900
0.457155227661133 0.542844772338867 226189001
0.457155227661133 0.542844772338867 226189002
0.457155227661133 0.542844772338867 226189003
0.441652297973633 0.558347702026367 226189007
0.441652297973633 0.558347702026367 226189008
0.37830924987793 0.62169075012207 226189019
0.37830924987793 0.62169075012207 226189020
0.37830924987793 0.62169075012207 226189021
0.477783203125 0.522216796875 226189024
0.488740921020508 0.511259078979492 226189032
0.418125152587891 0.581874847412109 226189038
0.418125152587891 0.581874847412109 226189040
0.459728240966797 0.540271759033203 226189041
0.460441589355469 0.539558410644531 226189042
0.460441589355469 0.539558410644531 226189043
0.406105041503906 0.593894958496094 226189055
0.411369323730469 0.588630676269531 226189056
0.411369323730469 0.588630676269531 226189057
0.475934982299805 0.524065017700195 226189058
0.475934982299805 0.524065017700195 226189059
0.475934982299805 0.524065017700195 226189060
0.422456741333008 0.577543258666992 226189061
0.465213775634766 0.534786224365234 226189062
0.419023513793945 0.580976486206055 226189063
0.419023513793945 0.580976486206055 226189064
0.419023513793945 0.580976486206055 226189065
0.445514678955078 0.554485321044922 226189070
0.445514678955078 0.554485321044922 226189072
0.37830924987793 0.62169075012207 226189073
0.37830924987793 0.62169075012207 226189074
0.37830924987793 0.62169075012207 226189075
0.37830924987793 0.62169075012207 226189076
0.457155227661133 0.542844772338867 226189091
0.457155227661133 0.542844772338867 226189092
0.457155227661133 0.542844772338867 226189093
0.457155227661133 0.542844772338867 226189094
0.477783203125 0.522216796875 226189096
0.477783203125 0.522216796875 226189097
0.477783203125 0.522216796875 226189098
0.459728240966797 0.540271759033203 226189099
0.460441589355469 0.539558410644531 226189100
0.460441589355469 0.539558410644531 226189101
0.460441589355469 0.539558410644531 226189102
0.37830924987793 0.62169075012207 226189125
0.37830924987793 0.62169075012207 226189126
0.31810188293457 0.68189811706543 226189127
0.401176452636719 0.598823547363281 226189128
0.401176452636719 0.598823547363281 226189129
0.422456741333008 0.577543258666992 226189130
0.475934982299805 0.524065017700195 226189131
0.422456741333008 0.577543258666992 226189132
0.475934982299805 0.524065017700195 226189133
0.419023513793945 0.580976486206055 226189134
0.419023513793945 0.580976486206055 226189135
0.465213775634766 0.534786224365234 226189136
0.445514678955078 0.554485321044922 226189142
0.482288360595703 0.517711639404297 226189143
